NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
309,제주특별자치도 제주시 조천읍 함덕리,1464,1464,0000,서우타운5차,97.3100,201604,28,"18,000",2,-,-,2016,함덕서4길 27,-,-,-
310,제주특별자치도 서귀포시 서귀동,251-1,0251,0001,선경오피스텔,36.0000,201604,27,"4,000",9,-,-,1992,중정로 123,-,-,-
311,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,201604,26,"8,300",11,-,-,2004,연북로 45,-,-,-
312,제주특별자치도 제주시 연동,304-19,0304,0019,월드룸,31.5000,201604,25,"7,500",7,-,-,2001,비월길 2,-,-,-
313,제주특별자치도 서귀포시 중문동,2012-2,2012,0002,엘로이빌2,61.9400,201604,25,"14,000",1,-,-,2015,중문상로 56,-,-,-
314,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201604,25,"9,500",3,-,-,2011,연동8길 29,-,-,-
315,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201604,25,"9,500",3,-,-,2011,연동8길 29,-,-,-
316,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,43.5000,201604,25,"15,600",5,-,-,2011,연동8길 29,-,-,-
317,제주특별자치도 제주시 연동,271-5,0271,0005,연동 이타스,84.9200,201604,25,"30,000",10,-,-,2013,신광로 19,-,-,-
318,제주특별자치도 제주시 노형동,906-5,0906,0005,한신코아오피스텔,30.0000,201604,22,"5,800",3,-,-,1991,도령로 54,-,-,-
319,제주특별자치도 제주시 노형동,711-2,0711,0002,이레하이텔,37.0000,201604,20,"12,000",1,-,-,2003,연북로 12,-,-,-
320,제주특별자치도 제주시 연동,2324-5,2324,0005,제주현대오피스텔,33.6000,201604,20,"7,500",6,-,-,1990,도령로 87,-,-,-
321,제주특별자치도 제주시 삼도이동,300-1,0300,0001,진용이지빌,84.9500,201604,19,"20,102",6,-,-,2015, ,-,-,-
322,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,201604,18,"6,800",2,-,-,2004,연북로 45,-,-,-
323,제주특별자치도 서귀포시 서귀동,163-11,0163,0011,남양오피스텔,26.9500,201604,18,"2,000",9,-,-,1994,태평로 438,-,-,-
324,제주특별자치도 제주시 연동,303-46,0303,0046,태림 수앤수,62.4000,201604,18,"17,550",2,-,-,2015,문송길 40,-,-,-
325,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201604,14,"9,300",2,-,-,2011,연동8길 29,-,-,-
326,제주특별자치도 서귀포시 동홍동,393-3,0393,0003,지예타워 V,84.6800,201604,12,"20,230",3,-,-,2015,태평로 483,-,-,-
327,제주특별자치도 제주시 연동,2324-5,2324,0005,제주현대오피스텔,33.6000,201604,12,"8,500",12,-,-,1990,도령로 87,-,-,-
328,제주특별자치도 제주시 외도일동,445-2,0445,0002,남건휴먼스4차,44.5700,201604,12,"6,426",4,-,-,2015, ,-,-,-
329,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201604,11,"9,300",2,-,-,2011,연동8길 29,-,-,-
330,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,201604,09,"8,500",10,-,-,2004,연북로 45,-,-,-
331,제주특별자치도 서귀포시 서귀동,272-34,0272,0034,남주 오피스텔,31.9600,201604,07,"3,500",7,-,-,1994,중정로91번길 13,-,-,-
332,제주특별자치도 제주시 연동,283-23,0283,0023,블루시티,31.2300,201604,06,"8,000",13,-,-,2006,은남4길 27,-,-,-
333,제주특별자치도 제주시 노형동,906-5,0906,0005,한신코아오피스텔,42.3100,201604,05,"10,000",7,-,-,1991,도령로 54,-,-,-
334,제주특별자치도 제주시 노형동,711-2,0711,0002,이레하이텔,35.2000,201604,04,"12,150",9,-,-,2003,연북로 12,-,-,-
335,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201604,04,"9,400",3,-,-,2011,연동8길 29,-,-,-
336,제주특별자치도 제주시 연동,1373-1,1373,0001,아일랜드마이빌,25.2100,201604,03,"11,700",2,-,-,2004,신대로22길 25,-,-,-
337,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201604,01,"9,300",2,-,-,2011,연동8길 29,-,-,-
338,제주특별자치도 제주시 연동,280-8,0280,0008,스테이280,74.4300,201604,01,"25,500",2,-,-,2015,신광로1길 18,-,-,-
339,제주특별자치도 제주시 조천읍 함덕리,1464-1,1464,0001,서우타운5차,83.7700,201604,01,"16,150",2,-,-,2016, ,-,-,-
340,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,201604,01,"8,000",13,-,-,2004,연북로 45,-,-,-
341,제주특별자치도 제주시 연동,294-111,0294,0111,서진팰리스,22.8200,201604,01,"7,000",9,-,-,2003,노연로 130,-,-,-
342,제주특별자치도 서귀포시 서홍동,1615-2,1615,0002,아이뜨락,83.7600,201603,31,"21,500",7,-,-,2015,현청로 20,-,-,-
343,제주특별자치도 제주시 한림읍 수원리,763,0763,0000,갤럭시 한수풀랜드,84.6000,201603,31,"18,200",7,-,-,2016,한림로 785,-,-,-
344,제주특별자치도 서귀포시 중문동,2012-2,2012,0002,엘로이빌2,61.9400,201603,31,"16,100",2,-,-,2015,중문상로 56,-,-,-
345,제주특별자치도 서귀포시 중문동,2012-2,2012,0002,엘로이빌2,43.9100,201603,30,"12,900",7,-,-,2015,중문상로 56,-,-,-
346,제주특별자치도 제주시 도련일동,1938-5,1938,0005,제주 아빌로스,35.1000,201603,29,"17,281",7,-,-,2014,건주로4길 6-4,-,-,-
347,제주특별자치도 제주시 한림읍 수원리,763,0763,0000,갤럭시 한수풀랜드,84.8900,201603,29,"18,000",4,-,-,2016,한림로 785,-,-,-
348,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,201603,28,"7,700",7,-,-,2004,연북로 45,-,-,-
349,제주특별자치도 서귀포시 동홍동,393-3,0393,0003,지예타워 V,83.0700,201603,28,"21,000",2,-,-,2015,태평로 483,-,-,-
350,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201603,28,"9,100",7,-,-,2011,연동8길 29,-,-,-
351,제주특별자치도 제주시 노형동,711-2,0711,0002,이레하이텔,36.3200,201603,25,"10,000",13,-,-,2003,연북로 12,-,-,-
352,제주특별자치도 제주시 삼도이동,14-3,0014,0003,로이빌,82.1400,201603,25,"26,200",10,-,-,2016, ,-,-,-
353,제주특별자치도 제주시 삼도이동,300-1,0300,0001,진용이지빌,84.7100,201603,25,"20,000",2,-,-,2015, ,-,-,-
354,제주특별자치도 제주시 조천읍 함덕리,1464-1,1464,0001,서우타운5차,83.7700,201603,25,"16,800",3,-,-,2016, ,-,-,-
355,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201603,25,"12,100",10,-,-,2011,연동8길 29,-,-,-
356,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201603,25,"12,400",11,-,-,2011,연동8길 29,-,-,-
357,제주특별자치도 제주시 노형동,1294-4,1294,0004,노형 에코하임,84.9000,201603,24,"20,000",16,-,-,2012,도령로 37,-,-,-
358,제주특별자치도 제주시 연동,303-46,0303,0046,태림 수앤수,58.6800,201603,24,"17,700",2,-,-,2015,문송길 40,-,-,-
359,제주특별자치도 제주시 조천읍 함덕리,1464,1464,0000,서우타운5차,89.8800,201603,24,"17,850",3,-,-,2016,함덕서4길 27,-,-,-
360,제주특별자치도 제주시 조천읍 함덕리,1464,1464,0000,서우타운5차,97.3100,201603,23,"18,500",3,-,-,2016,함덕서4길 27,-,-,-
361,제주특별자치도 제주시 조천읍 함덕리,1464-1,1464,0001,서우타운5차,93.5300,201603,23,"17,500",2,-,-,2016, ,-,-,-
362,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,15.6700,201603,23,"8,600",7,-,-,2011,연동8길 29,-,-,-
363,제주특별자치도 서귀포시 서귀동,251-1,0251,0001,선경오피스텔,42.4000,201603,22,"4,500",6,-,-,1992,중정로 123,-,-,-
364,제주특별자치도 서귀포시 서귀동,163-11,0163,0011,남양오피스텔,38.2500,201603,22,"4,000",4,-,-,1994,태평로 438,-,-,-
365,제주특별자치도 서귀포시 서귀동,251-1,0251,0001,선경오피스텔,36.0000,201603,22,"3,500",8,-,-,1992,중정로 123,-,-,-
366,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,201603,21,"6,000",3,-,-,2004,연북로 45,-,-,-
367,제주특별자치도 서귀포시 동홍동,393-3,0393,0003,지예타워 V,84.6800,201603,21,"21,000",2,-,-,2015,태평로 483,-,-,-
368,제주특별자치도 제주시 연동,272-33,0272,0033,로얄쇼핑센타및오피스텔,29.1600,201603,20,"4,800",6,-,-,1992,신대로12길 51,-,-,-
369,제주특별자치도 제주시 삼도이동,14-3,0014,0003,로이빌,82.1400,201603,20,"25,900",9,-,-,2016, ,-,-,-
370,제주특별자치도 제주시 삼도이동,14-3,0014,0003,로이빌,82.1400,201603,20,"24,700",5,-,-,2016, ,-,-,-
371,제주특별자치도 제주시 연동,272-33,0272,0033,로얄쇼핑센타및오피스텔,34.9600,201603,19,"3,850",5,-,-,1992,신대로12길 51,-,-,-
372,제주특별자치도 제주시 연동,303-46,0303,0046,태림 수앤수,58.6800,201603,17,"16,500",2,-,-,2015,문송길 40,-,-,-
373,제주특별자치도 제주시 노형동,711-2,0711,0002,이레하이텔,35.2000,201603,17,"9,000",4,-,-,2003,연북로 12,-,-,-
374,제주특별자치도 제주시 노형동,905-3,0905,0003,(905-3),36.8550,201603,17,"4,000",3,-,-,1991,도령로 40,-,-,-
375,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,201603,16,"6,200",15,-,-,2004,연북로 45,-,-,-
376,제주특별자치도 제주시 연동,272-33,0272,0033,로얄쇼핑센타및오피스텔,29.1600,201603,15,"5,200",5,-,-,1992,신대로12길 51,-,-,-
377,제주특별자치도 제주시 외도일동,505-4,0505,0004,한탑주상복합,40.2600,201603,15,"5,000",6,-,-,2008,우령2길 3-3,-,-,-
378,제주특별자치도 서귀포시 서귀동,251-1,0251,0001,선경오피스텔,36.0000,201603,15,"2,800",8,-,-,1992,중정로 123,-,-,-
379,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201603,14,"9,900",9,-,-,2011,연동8길 29,-,-,-
380,제주특별자치도 제주시 연동,272-33,0272,0033,로얄쇼핑센타및오피스텔,19.3000,201603,14,"2,400",5,-,-,1992,신대로12길 51,-,-,-
381,제주특별자치도 제주시 조천읍 함덕리,1464-1,1464,0001,서우타운5차,93.5300,201603,14,"17,850",3,-,-,2016, ,-,-,-
382,제주특별자치도 서귀포시 동홍동,393-3,0393,0003,지예타워 V,83.0700,201603,14,"19,759",4,-,-,2015,태평로 483,-,-,-
383,제주특별자치도 제주시 노형동,709,0709,0000,에코트윈,84.8900,201603,11,"36,500",8,-,-,2013,1100로 3308,-,-,-
384,제주특별자치도 제주시 외도일동,505-4,0505,0004,한탑주상복합,56.4900,201603,11,"9,500",11,-,-,2008,우령2길 3-3,-,-,-
385,제주특별자치도 제주시 연동,272-33,0272,0033,로얄쇼핑센타및오피스텔,49.3200,201603,10,"8,000",5,-,-,1992,신대로12길 51,-,-,-
386,제주특별자치도 제주시 삼도이동,14-3,0014,0003,로이빌,74.4400,201603,10,"22,700",6,-,-,2016, ,-,-,-
387,제주특별자치도 제주시 삼도이동,14-3,0014,0003,로이빌,74.4400,201603,10,"21,800",3,-,-,2016, ,-,-,-
388,제주특별자치도 제주시 삼도이동,14-3,0014,0003,로이빌,82.1400,201603,10,"25,900",9,-,-,2016, ,-,-,-
389,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201603,09,"9,000",1,-,-,2011,연동8길 29,-,-,-
390,제주특별자치도 서귀포시 표선면 표선리,845,0845,0000,해비치빌오피스텔,80.2100,201603,09,"18,600",3,-,-,2014,표선중앙로110번길 5,-,-,-
391,제주특별자치도 제주시 노형동,905-3,0905,0003,(905-3),36.8550,201603,09,"6,500",4,-,-,1991,도령로 40,-,-,-
392,제주특별자치도 제주시 노형동,906-5,0906,0005,한신코아오피스텔,30.0000,201603,09,"6,500",11,-,-,1991,도령로 54,-,-,-
393,제주특별자치도 서귀포시 표선면 표선리,845,0845,0000,해비치빌오피스텔,76.0600,201603,07,"20,000",6,-,-,2014,표선중앙로110번길 5,-,-,-
394,제주특별자치도 제주시 노형동,711-3,0711,0003,온정,71.4700,201603,05,"20,000",10,-,-,2012,연북로 14,-,-,-
395,제주특별자치도 서귀포시 동홍동,393-3,0393,0003,지예타워 V,83.0700,201603,04,"22,000",5,-,-,2015,태평로 483,-,-,-
396,제주특별자치도 제주시 노형동,722-2,0722,0002,메르헨하우스3,20.1400,201603,02,"8,350",11,-,-,2004,연북로 41,-,-,-
397,제주특별자치도 제주시 삼도이동,300-1,0300,0001,진용이지빌,84.6600,201603,02,"18,005",3,-,-,2015, ,-,-,-
398,제주특별자치도 제주시 노형동,722-2,0722,0002,메르헨하우스3,20.1400,201603,01,"7,000",2,-,-,2004,연북로 41,-,-,-
399,제주특별자치도 제주시 연동,304-19,0304,0019,월드룸,31.5000,201602,29,"8,000",7,-,-,2001,비월길 2,-,-,-
400,제주특별자치도 제주시 이도일동,1245-5,1245,0005,아이린아파트 4차,81.2200,201602,29,"18,550",2,-,-,2015, ,-,-,-
401,제주특별자치도 제주시 이도일동,1245-5,1245,0005,아이린아파트 4차,83.2300,201602,27,"20,406",2,-,-,2015, ,-,-,-
402,제주특별자치도 제주시 노형동,722-2,0722,0002,메르헨하우스3,20.1400,201602,26,"8,500",11,-,-,2004,연북로 41,-,-,-
403,제주특별자치도 제주시 노형동,722-2,0722,0002,메르헨하우스3,20.1400,201602,25,"9,410",3,-,-,2004,연북로 41,-,-,-
404,제주특별자치도 제주시 노형동,711-2,0711,0002,이레하이텔,37.0000,201602,25,"11,000",3,-,-,2003,연북로 12,-,-,-
405,제주특별자치도 서귀포시 서귀동,251-1,0251,0001,선경오피스텔,72.0000,201602,25,"6,000",11,-,-,1992,중정로 123,-,-,-
406,제주특별자치도 제주시 한림읍 수원리,763,0763,0000,갤럭시 한수풀랜드,84.6000,201602,24,"18,000",2,-,-,2016,한림로 785,-,-,-
407,제주특별자치도 제주시 조천읍 함덕리,1464,1464,0000,서우타운5차,89.8800,201602,23,"17,500",2,-,-,2016,함덕서4길 27,-,-,-
408,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,201602,22,"5,300",4,-,-,2004,연북로 45,-,-,-
409,제주특별자치도 제주시 노형동,722-2,0722,0002,메르헨하우스3,20.1400,201602,22,"5,000",12,-,-,2004,연북로 41,-,-,-
410,제주특별자치도 제주시 연동,304-19,0304,0019,월드룸,31.5000,201602,22,"9,000",10,-,-,2001,비월길 2,-,-,-
411,제주특별자치도 제주시 삼도이동,300-1,0300,0001,진용이지빌,84.7100,201602,19,"17,980",3,-,-,2015, ,-,-,-
412,제주특별자치도 제주시 노형동,722-2,0722,0002,메르헨하우스3,18.6600,201602,18,"7,000",4,-,-,2004,연북로 41,-,-,-
413,제주특별자치도 제주시 연동,280-8,0280,0008,스테이280,73.8700,201602,18,"22,562",2,-,-,2015,신광로1길 18,-,-,-
414,제주특별자치도 제주시 노형동,1294-4,1294,0004,노형 에코하임,84.9000,201602,18,"26,500",12,-,-,2012,도령로 37,-,-,-
415,제주특별자치도 제주시 노형동,719-2,0719,0002,아델리안,84.3400,201602,18,"29,000",6,-,-,2015, ,-,-,-
416,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,201602,18,"8,800",14,-,-,2004,연북로 45,-,-,-
417,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,201602,17,"8,900",10,-,-,2004,연북로 45,-,-,-
418,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201602,16,"10,000",7,-,-,2011,연동8길 29,-,-,-
419,제주특별자치도 제주시 연동,2324-5,2324,0005,제주현대오피스텔,46.2000,201602,16,"10,770",2,-,-,1990,도령로 87,-,-,-
420,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201602,16,"10,000",7,-,-,2011,연동8길 29,-,-,-
421,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201602,16,"10,000",7,-,-,2011,연동8길 29,-,-,-
422,제주특별자치도 제주시 노형동,709,0709,0000,에코트윈,84.9400,201602,16,"37,500",13,-,-,2013,1100로 3308,-,-,-
423,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201602,16,"10,000",11,-,-,2011,연동8길 29,-,-,-
424,제주특별자치도 제주시 아라일동,6092-11,6092,0011,(6092-11),84.6300,201602,16,"29,160",6,-,-,2016, ,-,-,-
425,제주특별자치도 제주시 연동,1373-1,1373,0001,아일랜드마이빌,27.3800,201602,15,"10,500",2,-,-,2004,신대로22길 25,-,-,-
426,제주특별자치도 제주시 노형동,2576-3,2576,0003,정현빌,84.0100,201602,15,"25,855",9,-,-,2013,달마루길 28,-,-,-
427,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201602,13,"10,000",10,-,-,2011,연동8길 29,-,-,-
428,제주특별자치도 서귀포시 서귀동,163-11,0163,0011,남양오피스텔,25.0250,201602,12,"2,000",6,-,-,1994,태평로 438,-,-,-
429,제주특별자치도 서귀포시 법환동,1196-1,1196,0001,루체클래식,84.0600,201602,11,"23,700",5,-,-,2015, ,-,-,-
430,제주특별자치도 서귀포시 법환동,1196-1,1196,0001,루체클래식,84.0600,201602,11,"23,000",5,-,-,2015, ,-,-,-
431,제주특별자치도 제주시 삼도일동,532-13,0532,0013,화인퍼스트빌아파트,108.5000,201602,05,"28,500",2,-,-,2013,서사로 112,-,-,-
432,제주특별자치도 제주시 연동,280-8,0280,0008,스테이280,74.4300,201602,04,"23,449",2,-,-,2015,신광로1길 18,-,-,-
433,제주특별자치도 제주시 노형동,711,0711,0000,에이스텔,34.7900,201602,04,"11,500",8,-,-,2003,연북로 8,-,-,-
434,제주특별자치도 서귀포시 서귀동,251-1,0251,0001,선경오피스텔,32.0000,201602,04,"3,500",8,-,-,1992,중정로 123,-,-,-
435,제주특별자치도 서귀포시 표선면 표선리,845,0845,0000,해비치빌오피스텔,84.9800,201602,04,"17,000",6,-,-,2014,표선중앙로110번길 5,-,-,-
436,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201602,03,"9,600",5,-,-,2011,연동8길 29,-,-,-
437,제주특별자치도 제주시 연동,280-8,0280,0008,스테이280,74.4300,201602,02,"23,449",5,-,-,2015,신광로1길 18,-,-,-
438,제주특별자치도 제주시 노형동,906-5,0906,0005,한신코아오피스텔,30.0000,201601,29,"8,500",7,-,-,1991,도령로 54,-,-,-
439,제주특별자치도 제주시 노형동,709,0709,0000,에코트윈,84.3700,201601,28,"33,000",9,-,-,2013,1100로 3308,-,-,-
440,제주특별자치도 서귀포시 서귀동,163-11,0163,0011,남양오피스텔,25.0250,201601,27,"5,000",7,-,-,1994,태평로 438,-,-,-
441,제주특별자치도 제주시 노형동,722-2,0722,0002,메르헨하우스3,40.2800,201601,26,"13,500",9,-,-,2004,연북로 41,-,-,-
442,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201601,26,"9,500",6,-,-,2011,연동8길 29,-,-,-
443,제주특별자치도 서귀포시 중문동,2012-2,2012,0002,엘로이빌2,43.9100,201601,25,"11,400",5,-,-,2015,중문상로 56,-,-,-
444,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,40.2800,201601,24,"13,800",15,-,-,2004,연북로 45,-,-,-
445,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201601,21,"10,000",7,-,-,2011,연동8길 29,-,-,-
446,제주특별자치도 제주시 연동,271-5,0271,0005,연동 이타스,84.7600,201601,19,"19,170",13,-,-,2013,신광로 19,-,-,-
447,제주특별자치도 서귀포시 서귀동,544-2,0544,0002,디 아일랜드 블루 호텔,62.6500,201601,19,"32,540",10,-,-,2013,태평로431번길 7,-,-,-
448,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201601,15,"10,000",8,-,-,2011,연동8길 29,-,-,-
449,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,201601,15,"10,000",8,-,-,2011,연동8길 29,-,-,-
450,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,43.5000,201601,15,"16,500",11,-,-,2011,연동8길 29,-,-,-
451,제주특별자치도 서귀포시 서귀동,251-1,0251,0001,선경오피스텔,73.0500,201601,14,"11,300",12,-,-,1992,중정로 123,-,-,-
452,제주특별자치도 제주시 노형동,905-3,0905,0003,(905-3),36.8550,201601,14,"7,000",7,-,-,1991,도령로 40,-,-,-
453,제주특별자치도 제주시 노형동,709,0709,0000,에코트윈,84.8900,201601,13,"37,000",4,-,-,2013,1100로 3308,-,-,-
454,제주특별자치도 서귀포시 중문동,2364,2364,0000,상지타운,31.7100,201601,12,"10,000",1,-,-,2013,천제연로178번길 39,-,-,-
455,제주특별자치도 제주시 노형동,906-5,0906,0005,한신코아오피스텔,30.0000,201601,08,"4,500",3,-,-,1991,도령로 54,-,-,-
456,제주특별자치도 제주시 외도일동,505-4,0505,0004,한탑주상복합,40.2600,201601,07,"5,750",11,-,-,2008,우령2길 3-3,-,-,-
457,제주특별자치도 제주시 연동,1374-2,1374,0002,에코 블루,36.4500,201601,06,"12,000",10,-,-,2015,연북로 98,-,-,-
458,제주특별자치도 제주시 연동,2324-5,2324,0005,제주현대오피스텔,33.6000,201601,06,"6,500",3,-,-,1990,도령로 87,-,-,-
459,제주특별자치도 서귀포시 서홍동,1615-2,1615,0002,아이뜨락,82.9500,201601,06,"19,834",6,-,-,2015,현청로 20,-,-,-
460,제주특별자치도 제주시 외도일동,505-4,0505,0004,한탑주상복합,40.2600,201601,05,"6,500",7,-,-,2008,우령2길 3-3,-,-,-
461,제주특별자치도 제주시 연동,306-12,0306,0012,진호 케스텔,37.9750,201601,05,"6,200",7,-,-,2003,사장길 37,-,-,-
462,제주특별자치도 제주시 연동,1374-2,1374,0002,에코 블루,39.7600,201601,04,"10,514",2,-,-,2015,연북로 98,-,-,-
463,제주특별자치도 제주시 노형동,906-5,0906,0005,한신코아오피스텔,42.3100,201601,04,"8,000",9,-,-,1991,도령로 54,-,-,-
464,제주특별자치도 제주시 연동,1374-2,1374,0002,에코 블루,36.4500,201601,04,"5,634",8,-,-,2015,연북로 98,-,-,-
465,제주특별자치도 제주시 연동,1374-2,1374,0002,에코 블루,36.4500,201601,04,"5,634",8,-,-,2015,연북로 98,-,-,-
466,제주특별자치도 제주시 연동,1374-2,1374,0002,에코 블루,36.4500,201601,04,"10,452",1,-,-,2015,연북로 98,-,-,-